"anime_id","name","genre","type","episodes","rating"
168,"s.CRY.ed","Action, Adventure, Drama, Sci-Fi, Super Power","TV","26",7.45
573,"Saber Marionette J","Action, Adventure, Comedy, Drama, Harem, Martial Arts, Mecha, Romance, Sci-Fi, Shounen","TV","25",7.45
5034,"Shikabane Hime: Kuro","Action, Horror","TV","12",7.45
1548,"Shin Taketori Monogatari: 1000-nen Joou","Drama, Mystery, Sci-Fi","TV","42",7.45
2555,"Shoukoushi Cedie","Drama, Shoujo, Slice of Life","TV","43",7.45
855,"Strawberry Panic","Drama, Romance, School, Shoujo Ai","TV","26",7.45
5832,"Tiger Mask Nisei","Action, Drama, Sports","TV","33",7.45
15911,"Yuyushiki","Comedy, School, Seinen, Slice of Life","TV","12",7.45
764,"Zoids Shinseiki/Zero","Adventure, Comedy, Mecha, Sci-Fi, Shounen, Sports","TV","26",7.45
20787,"Black Bullet","Action, Mystery, Sci-Fi, Seinen","TV","13",7.44
1450,"Brigadoon: Marin to Melan","Adventure, Comedy, Drama, Mecha, Sci-Fi","TV","26",7.44
10163,"C: The Money of Soul and Possibility Control","Action, Mystery, Super Power, Thriller","TV","11",7.44
1250,"Erementar Gerad","Adventure, Comedy, Fantasy, Magic, Romance, Super Power","TV","26",7.44
653,"Galaxy Angel 3","Comedy, Sci-Fi","TV","26",7.44
14833,"Maoyuu Maou Yuusha","Adventure, Demons, Fantasy, Historical, Romance","TV","12",7.44
3655,"Nabari no Ou","Action, Comedy, Drama, Fantasy, Shounen, Supernatural","TV","26",7.44
6030,"Needless","Action, Comedy, Ecchi, Sci-Fi, Super Power","TV","24",7.44
238,"Rekka no Honoo","Action, Adventure, Martial Arts, Shounen, Super Power","TV","42",7.44
18041,"Rozen Maiden (2013)","Action, Comedy, Drama, Magic, Seinen","TV","13",7.44
17080,"Soukyuu no Fafner: Dead Aggressor - Exodus","Action, Drama, Mecha, Military, Sci-Fi","TV","13",7.44
18277,"Strike the Blood","Action, Ecchi, Fantasy, Harem, School, Shounen, Supernatural, Vampire","TV","24",7.44
13333,"Tari Tari","Music, School, Slice of Life","TV","13",7.44
27,"Trinity Blood","Action, Supernatural, Vampire","TV","24",7.44
22433,"Break Blade","Action, Fantasy, Mecha, Military, Shounen","TV","12",7.43
485,"Damekko Doubutsu","Comedy","TV","26",7.43
3568,"Ganbarist! Shun","Comedy, Shounen, Sports","TV","30",7.43
15699,"Haiyore! Nyaruko-san W","Comedy, Parody, Sci-Fi","TV","12",7.43
18295,"Kakumeiki Valvrave 2nd Season","Action, Mecha, Space","TV","12",7.43
3958,"Kannagi","Comedy, School, Shounen, Supernatural","TV","13",7.43
845,"Kiba","Adventure, Fantasy, Shounen","TV","51",7.43
1722,"Nagasarete Airantou","Comedy, Ecchi, Fantasy, Harem, Romance","TV","26",7.43
13659,"Ore no Imouto ga Konnani Kawaii Wake ga Nai.","Comedy, Seinen, Slice of Life","TV","13",7.43
161,"Peace Maker Kurogane","Action, Comedy, Historical, Samurai, Shounen","TV","24",7.43
527,"Pokemon","Action, Adventure, Comedy, Fantasy, Kids","TV","276",7.43
13599,"Robotics;Notes","Drama, Mystery, School, Sci-Fi","TV","22",7.43
32175,"Shounen Maid","Comedy, Shoujo, Slice of Life","TV","12",7.43
6381,"Strike Witches 2","Action, Ecchi, Magic, Military, Sci-Fi","TV","12",7.43
4663,"Tekken Chinmi","Action, Adventure, Historical, Martial Arts, Shounen","TV","20",7.43
2113,"Tenkuu Senki Shurato","Action, Fantasy, Magic, Shounen","TV","38",7.43
3036,"Tobe! Isami","Action, Adventure, Comedy, Romance, Shounen","TV","50",7.43
25157,"Trinity Seven","Action, Comedy, Ecchi, Fantasy, Harem, Magic, Romance, School, Shounen, Supernatural","TV","12",7.43
7058,"Uragiri wa Boku no Namae wo Shitteiru","Adventure, Drama, Fantasy, Shoujo, Shounen Ai","TV","24",7.43
10444,"Digimon Xros Wars: Aku no Death General to Nanatsu no Oukoku","Action, Adventure, Comedy, Fantasy, Shounen","TV","24",7.42
332,"Dokidoki Densetsu: Mahoujin Guru Guru","Adventure, Comedy, Fantasy, Magic, Shounen","TV","38",7.42
21681,"Hanayamata","Comedy, School, Seinen, Slice of Life","TV","12",7.42
3859,"Himitsu: The Revelation","Mystery, Police, Psychological, Sci-Fi, Shoujo","TV","26",7.42
22817,"Kindaichi Shounen no Jikenbo Returns","Mystery, Shounen","TV","25",7.42
335,"Matantei Loki Ragnarok","Comedy, Magic, Mystery, Shounen, Supernatural","TV","26",7.42
738,"MÄR","Action, Adventure, Comedy, Fantasy, Shounen","TV","102",7.42
12753,"Phi Brain: Kami no Puzzle - Orpheus Order-hen","Action, Game, Mystery, Shounen","TV","25",7.42
15651,"Phi Brain: Kami no Puzzle - Shukuteki! Rätsel-hen","Action, Game, Mystery, Shounen","TV","25",7.42
5141,"Taishou Yakyuu Musume.","Comedy, Historical, School, Seinen, Sports","TV","12",7.42
2683,"Tokyo Majin Gakuen Kenpucho: Tou Dai Ni Maku","Action, Drama, Fantasy, Horror, Martial Arts, Mystery, School","TV","12",7.42
5525,"07-Ghost","Action, Demons, Fantasy, Magic, Military, Shoujo","TV","25",7.41
1292,"Afro Samurai","Action, Adventure, Samurai","TV","5",7.41
3549,"Allison to Lillia","Action, Adventure, Shounen","TV","26",7.41
12875,"Ginga e Kickoff!!","Shounen, Sports","TV","39",7.41
287,"Grappler Baki (TV)","Shounen, Sports","TV","24",7.41
20689,"Hamatora The Animation","Comedy, Mystery, Super Power","TV","12",7.41
27829,"Heavy Object","Action, Mecha, Military, Sci-Fi","TV","24",7.41
1410,"IGPX: Immortal Grand Prix (2005) 2nd Season","Mecha, Sci-Fi, Shounen, Sports","TV","13",7.41
953,"Jyu Oh Sei","Action, Adventure, Drama, Mystery, Sci-Fi, Shoujo","TV","11",7.41
147,"Kimi ga Nozomu Eien","Drama, Romance, Slice of Life","TV","14",7.41
16732,"Kiniro Mosaic","Comedy, School, Slice of Life","TV","12",7.41
7761,"Masuda Kousuke Gekijou Gag Manga Biyori +","Comedy","TV","12",7.41
3225,"Minami-ke Okawari","Comedy, School, Slice of Life","TV","13",7.41
2926,"Myself; Yourself","Drama, Romance, School","TV","13",7.41
272,"Noir","Action, Drama, Mystery","TV","26",7.41
326,"Petshop of Horrors","Horror, Josei, Mystery, Supernatural","TV","4",7.41
2744,"Potemayo","Comedy, School, Seinen","TV","12",7.41
22273,"Selector Infected WIXOSS","Game, Psychological","TV","12",7.41
5226,"Souten Kouro","Action, Adventure, Historical","TV","26",7.41
5356,"Canaan","Action, Seinen","TV","13",7.4
15611,"Cardfight!! Vanguard: Link Joker-hen","Action, Adventure, Demons, Game, Shounen","TV","59",7.4
30694,"Dragon Ball Super","Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power","TV","Unknown",7.4
940,"Inukami!","Comedy, Ecchi, Romance, Shounen, Supernatural","TV","26",7.4
4483,"Mahoutsukai ni Taisetsu na Koto: Natsu no Sora","Drama, Magic, Shounen, Slice of Life","TV","12",7.4
99,"Mai-Otome","Comedy, Drama, Fantasy, Magic","TV","26",7.4
1196,"Masuda Kousuke Gekijou Gag Manga Biyori","Comedy, Parody","TV","12",7.4
4062,"Musashi no Ken","Shounen, Sports","TV","72",7.4
5597,"Natsu no Arashi!","Comedy, Romance, Supernatural","TV","13",7.4
12467,"Nazo no Kanojo X","Ecchi, Romance, School, Seinen","TV","13",7.4
4114,"Onegai My Melody: Kuru Kuru Shuffle!","Comedy, Fantasy, Magic","TV","52",7.4
4063,"Sekirei","Action, Comedy, Ecchi, Harem, Super Power","TV","12",7.4
944,"The Third: Aoi Hitomi no Shoujo","Action, Adventure, Sci-Fi, Seinen","TV","24",7.4
3457,"Vampire Knight","Drama, Mystery, Romance, Shoujo, Supernatural, Vampire","TV","13",7.4
935,"Witchblade","Action, Sci-Fi, Super Power","TV","24",7.4
92,"After War Gundam X","Adventure, Drama, Mecha, Sci-Fi, Space","TV","39",7.39
3006,"Atashin&#039;chi","Comedy, Slice of Life","TV","330",7.39
4726,"Druaga no Tou: The Sword of Uruk","Adventure, Fantasy","TV","12",7.39
27525,"Fate/kaleid liner Prisma☆Illya 2wei Herz!","Action, Comedy, Fantasy, Magic, Slice of Life","TV","10",7.39
386,"H2","Comedy, Romance, Shounen, Sports","TV","41",7.39
1663,"Haha wo Tazunete Sanzenri","Adventure, Drama, Historical, Slice of Life","TV","52",7.39
3335,"Haikara-san ga Tooru","Drama, Historical, Romance, Shoujo, Slice of Life","TV","42",7.39
6980,"Kaidan Restaurant","Horror, Kids, Mystery, Supernatural","TV","23",7.39
28623,"Koutetsujou no Kabaneri","Action, Drama, Fantasy, Horror","TV","12",7.39
17247,"Machine-Doll wa Kizutsukanai","Action, Ecchi, Fantasy, School, Seinen","TV","12",7.39
30307,"Monster Musume no Iru Nichijou","Comedy, Ecchi, Fantasy, Harem, Romance, Seinen","TV","12",7.39
6512,"Nyan Koi!","Comedy, Harem, Romance","TV","12",7.39
2486,"Rumiko Takahashi Anthology","Comedy, Drama, Romance, Shounen, Slice of Life, Supernatural","TV","13",7.39
1231,"Saber Marionette J to X","Action, Adventure, Comedy, Harem, Mecha, Sci-Fi","TV","26",7.39
306,"Abenobashi Mahou☆Shoutengai","Comedy, Ecchi, Fantasy, Parody","TV","13",7.38
32977,"Aggressive Retsuko","Comedy, Music","TV","Unknown",7.38
282,"Angel Heart","Action, Drama, Mystery, Romance, Seinen","TV","50",7.38
11697,"Area no Kishi","Comedy, School, Shounen, Sports","TV","37",7.38
104,"Ayashi no Ceres","Adventure, Comedy, Drama, Horror, Psychological, Romance, Shoujo, Supernatural","TV","24",7.38
5675,"Basquash!","Ecchi, Mecha, Shounen, Sports","TV","26",7.38
1858,"Gakuen Utopia Manabi Straight!","Comedy, School, Slice of Life","TV","12",7.38
411,"Gun x Sword","Action, Adventure, Drama, Mecha, Sci-Fi, Shounen","TV","26",7.38
14645,"Hiiro no Kakera Dai Ni Shou","Fantasy, Romance, Shoujo, Supernatural","TV","13",7.38
9013,"Kuruneko Season 2","Comedy, Slice of Life","TV","49",7.38
1374,"Kyoushoku Soukou Guyver (2005)","Adventure, Sci-Fi, Shounen","TV","26",7.38
3345,"Mikan Enikki","Comedy, Romance, Shoujo, Slice of Life","TV","30",7.38
2152,"Oh! Edo Rocket","Comedy, Drama, Fantasy, Historical, Sci-Fi","TV","26",7.38
7769,"Ookami-san to Shichinin no Nakama-tachi","Comedy, Parody, Romance","TV","12",7.38
4618,"RideBack","Action, Drama, Mecha, School, Sci-Fi","TV","12",7.38
10884,"Saki Achiga-hen: Episode of Side-A","Game, School, Slice of Life","TV","12",7.38
4581,"Shikabane Hime: Aka","Action, Horror, Martial Arts","TV","13",7.38
152,"Solty Rei","Action, Sci-Fi, Super Power","TV","24",7.38
75,"Soukyuu no Fafner: Dead Aggressor","Action, Drama, Mecha, Military, Sci-Fi","TV","25",7.38
341,"Spiral: Suiri no Kizuna","Drama, Mystery, Shounen","TV","25",7.38
30344,"The iDOLM@STER Cinderella Girls 2nd Season","Comedy, Drama, Music","TV","12",7.38
3009,"Tiger Mask","Action, Drama, Shounen, Sports","TV","105",7.38
712,"Zoids Genesis","Action, Adventure, Comedy, Mecha, Military","TV","50",7.38
1674,"Captain Tsubasa J","Action, Shounen, Sports","TV","47",7.37
6149,"Chibi Maruko-chan (1995)","Comedy, Kids, School, Slice of Life","TV","Unknown",7.37
2813,"Chiisana Ahiru no Ooki na Ai no Monogatari: Ahiru no Kwak","Adventure, Comedy, Drama, Fantasy, Kids","TV","52",7.37
3627,"D.C.II S.S.: Da Capo II Second Season","Comedy, Drama, Fantasy, Harem, Romance","TV","13",7.37
1313,"Digimon Adventure 02","Action, Adventure, Comedy, Drama, Fantasy, Kids","TV","50",7.37
655,"Galaxy Angel 4","Comedy, Sci-Fi","TV","13",7.37
22013,"Ghost in the Shell: Nyuumon Arise","Comedy","TV","26",7.37
21863,"Mangaka-san to Assistant-san to The Animation","Comedy, Ecchi, Harem, Seinen, Slice of Life","TV","12",7.37
4028,"Slayers Revolution","Adventure, Comedy, Fantasy","TV","13",7.37
1965,"Sola","Drama, Romance, Slice of Life, Supernatural","TV","13",7.37
8934,"Star Driver: Kagayaki no Takuto","Action, Mecha, Romance, Shounen","TV","25",7.37
10321,"Uta no☆Prince-sama♪ Maji Love 1000%","Comedy, Harem, Music, Romance, School, Shoujo","TV","13",7.37
31178,"Uta no☆Prince-sama♪ Maji Love Legend Star","Comedy, Harem, Music, Romance, Shoujo","TV","13",7.37
12293,"Campione!: Matsurowanu Kamigami to Kamigoroshi no Maou","Comedy, Ecchi, Fantasy, Harem, Magic, Romance","TV","13",7.36
2383,"Cybersix","Action, Adventure, Romance, Sci-Fi","TV","13",7.36
1678,"Cyborg 009: The Cyborg Soldier","Action, Adventure, Mecha, Sci-Fi, Shounen","TV","52",7.36
17917,"Danball Senki Wars","Action, Kids, Mecha","TV","37",7.36
23539,"Gudetama","Comedy, Kids","TV","Unknown",7.36
14765,"Ixion Saga DT","Action, Comedy, Fantasy","TV","25",7.36
16035,"Karneval (TV)","Action, Fantasy, Mystery, Sci-Fi, Shoujo","TV","13",7.36
15379,"Kotoura-san","Comedy, Drama, Romance, School","TV","12",7.36
3577,"Kyouran Kazoku Nikki","Comedy, Sci-Fi","TV","26",7.36
1013,"Le Chevalier D&#039;Eon","Historical, Magic, Mystery, Seinen, Supernatural","TV","24",7.36
4056,"Masuda Kousuke Gekijou Gag Manga Biyori 3","Comedy","TV","12",7.36
8424,"MM!","Comedy, Ecchi, Harem, School","TV","12",7.36
94,"Mobile Suit Gundam Seed Destiny","Action, Drama, Mecha, Military, Romance, Sci-Fi, Space","TV","50",7.36
13585,"Natsuyuki Rendezvous","Drama, Josei, Romance, Supernatural","TV","11",7.36
9893,"Suite Precure♪","Action, Fantasy, Magic, Shoujo","TV","48",7.36
6758,"Tatakau Shisho: The Book of Bantorra","Action, Fantasy, Seinen, Super Power","TV","27",7.36
7,"Witch Hunter Robin","Action, Drama, Magic, Mystery, Police, Supernatural","TV","26",7.36
2116,"Captain Tsubasa","Action, Shounen, Sports","TV","128",7.35
61,"D.N.Angel","Action, Comedy, Fantasy, Magic, Romance, School, Shoujo","TV","26",7.35
31163,"Dimension W","Action, Sci-Fi, Seinen","TV","12",7.36
3230,"Druaga no Tou: The Aegis of Uruk","Adventure, Comedy, Fantasy","TV","12",7.35
2484,"Gear Fighter Dendoh","Action, Adventure, Mecha, School, Sci-Fi, Space","TV","38",7.35
3418,"Jungle no Ouja Taa-chan","Action, Comedy, Parody","TV","50",7.35
2544,"Kazoku Robinson Hyouryuuki: Fushigi na Shima no Flone","Adventure, Drama, Historical, Slice of Life","TV","50",7.35
3229,"Kimi ga Aruji de Shitsuji ga Ore de","Comedy, Ecchi, Harem, Parody, Romance","TV","13",7.35
3272,"Kinnikuman","Adventure, Comedy, Shounen, Sports","TV","137",7.35
1516,"Kirarin☆Revolution","Comedy, Drama, Romance, Shoujo","TV","153",7.35
32245,"Kuromukuro","Action, Mecha, Sci-Fi","TV","26",7.35
3467,"Nogizaka Haruka no Himitsu","Comedy, Romance","TV","12",7.35
195,"Onegai☆Teacher","Comedy, Drama, Romance, School, Sci-Fi","TV","12",7.35
28621,"Subete ga F ni Naru: The Perfect Insider","Mystery, Psychological, Sci-Fi","TV","11",7.35
9241,"Super Robot Taisen OG: The Inspector","Action, Mecha, Sci-Fi, Space","TV","26",7.35
390,"Suzuka","Drama, Romance, Sports","TV","26",7.35
21881,"Sword Art Online II","Action, Adventure, Fantasy, Game, Romance","TV","24",7.35
16417,"Tamako Market","Comedy, Slice of Life","TV","12",7.35
30901,"Utawarerumono: Itsuwari no Kamen","Action, Drama, Fantasy","TV","25",7.35
8915,"Dantalian no Shoka","Action, Historical, Mystery, Supernatural","TV","12",7.34
2803,"Densetsu no Yuusha Da Garn","Mecha, Sci-Fi, Shounen","TV","46",7.34
1126,"Figure 17: Tsubasa &amp; Hikaru","Sci-Fi, Slice of Life","TV","13",7.34
1524,"Fuujin Monogatari","Drama, Fantasy, School, Slice of Life, Supernatural","TV","13",7.34
5658,"Great Mazinger","Action, Mecha, Sci-Fi, Shounen","TV","56",7.34
958,"HeatGuy J","Action, Adventure, Mecha, Police, Sci-Fi","TV","25",7.34
4550,"Hyakko","Comedy, School, Slice of Life","TV","13",7.34
25159,"Inou-Battle wa Nichijou-kei no Naka de","Comedy, Romance, School, Slice of Life, Supernatural","TV","12",7.34
634,"Koi Kaze","Drama, Psychological, Romance, Seinen","TV","13",7.34
28013,"Macross Δ","Action, Mecha, Military, Music, Romance, Sci-Fi, Space","TV","26",7.34
18391,"Mini Van","Comedy, Game, Parody, Slice of Life","TV","37",7.34
2736,"Mojakou","Comedy, Fantasy, Sci-Fi","TV","74",7.34
107,"Ou Dorobou Jing","Adventure, Comedy, Fantasy, Sci-Fi, Shounen","TV","13",7.34
2361,"Sei Juushi Bismarck","Action, Mecha, Sci-Fi, Space","TV","51",7.34
173,"Tactics","Comedy, Drama, Fantasy, Mystery, Shounen, Super Power","TV","25",7.34
3455,"To LOVE-Ru","Comedy, Ecchi, Harem, Romance, School, Sci-Fi","TV","26",7.34
4896,"Umineko no Naku Koro ni","Horror, Mystery, Psychological, Supernatural","TV","26",7.34
9379,"Denpa Onna to Seishun Otoko","Comedy, Sci-Fi, Seinen, Slice of Life","TV","12",7.33
29325,"Ghost in the Shell: Arise - Alternative Architecture","Mecha, Police, Psychological, Sci-Fi","TV","10",7.33
24231,"Hitsugi no Chaika: Avenging Battle","Action, Adventure, Comedy, Fantasy, Romance, Shounen","TV","10",7.33
469,"Karin","Comedy, Romance, School, Shounen, Vampire","TV","24",7.33
4879,"Mouryou no Hako","Mystery, Seinen, Supernatural, Thriller","TV","13",7.33
1846,"Princess Nine: Kisaragi Joshikou Yakyuubu","Drama, Romance, Sports","TV","26",7.33
22865,"Rokujouma no Shinryakusha!? (TV)","Comedy, Harem, Romance, School, Supernatural","TV","12",7.33
21561,"Ryuugajou Nanana no Maizoukin (TV)","Comedy, Supernatural","TV","11",7.33
100,"Shin Shirayuki-hime Densetsu Prétear","Comedy, Drama, Fantasy, Magic, Romance, Shoujo, Super Power","TV","13",7.33
5504,"Shinkyoku Soukai Polyphonica Crimson S","Drama, Fantasy, Music, Romance, School","TV","12",7.33
12191,"Smile Precure!","Action, Fantasy, Magic, Shoujo","TV","48",7.33
1652,"Uchuu Senkan Yamato III","Action, Adventure, Drama, Military, Sci-Fi, Space","TV","25",7.33
180,"Vandread","Action, Ecchi, Mecha, Sci-Fi, Shounen, Space","TV","13",7.33
10447,"Aquarion Evol","Action, Comedy, Drama, Fantasy, Mecha, Romance, Sci-Fi","TV","26",7.32
1683,"Di Gi Charat Nyo","Comedy, Fantasy, Sci-Fi","TV","104",7.32
11783,"Dog Days&#039;","Action, Adventure, Fantasy, Magic","TV","13",7.32
2030,"El Cazador de la Bruja","Adventure, Drama, Mystery","TV","26",7.32
2624,"Flanders no Inu, Boku no Patrasche","Drama, Historical","TV","26",7.32
1886,"Fushigiboshi no☆Futagohime Gyu!","Comedy, Magic, Shoujo","TV","52",7.32
31737,"Gakusen Toshi Asterisk 2nd Season","Comedy, Ecchi, Fantasy, Harem, Romance, School, Sci-Fi, Supernatural","TV","12",7.32
10507,"Inazuma Eleven Go","Shounen, Sports, Super Power","TV","47",7.32
28387,"Joukamachi no Dandelion","Comedy, Seinen, Slice of Life, Super Power","TV","12",7.32
21563,"Kamigami no Asobi","Fantasy, Harem, Romance, Shoujo, Supernatural","TV","12",7.32
52,"Kidou Tenshi Angelic Layer","Comedy, Drama, Sci-Fi, Shounen, Sports","TV","26",7.32
351,"Ojamajo Doremi Sharp","Comedy, Magic, Shoujo","TV","49",7.32
14749,"Ore no Kanojo to Osananajimi ga Shuraba Sugiru","Comedy, Harem, Romance, School","TV","13",7.32
9981,"Phi Brain: Kami no Puzzle","Action, Game, Mystery, Shounen","TV","25",7.32
10232,"Tamayura: Hitotose","Comedy, Drama, Slice of Life","TV","12",7.32
30740,"Young Black Jack","Drama, Historical, Seinen","TV","12",7.32
915,"Ginga Densetsu Weed","Adventure, Drama, Shounen","TV","26",7.31
2987,"Ginga Hyouryuu Vifam","Action, Adventure, Mecha, Sci-Fi","TV","46",7.31
3010,"Kaiketsu Zorro","Adventure, Historical, Shounen","TV","52",7.31
16668,"Kakumeiki Valvrave","Action, Mecha, Space","TV","12",7.31
274,"Kiddy Grade","Action, Ecchi, Mecha, Sci-Fi, Super Power","TV","24",7.31
2818,"Madou King Granzort","Action, Comedy, Fantasy, Magic, Mecha, Sci-Fi, Shounen","TV","41",7.31
333,"Mama wa Shougaku 4 Nensei","Comedy, Drama, Sci-Fi","TV","51",7.31
6262,"Manga Sekai Mukashibanashi","Adventure, Drama, Fantasy, Historical","TV","127",7.31
3437,"Mister Ajikko","Comedy, Shounen","TV","99",7.31
1835,"Ryuusei no Rockman","Action, Game, Sci-Fi, Shounen","TV","55",7.31
529,"Saishuu Heiki Kanojo","Drama, Romance, School, Sci-Fi","TV","13",7.31
79,"Shuffle!","Comedy, Drama, Ecchi, Fantasy, Harem, Magic, Romance, School, Seinen","TV","24",7.31
3594,"Tears to Tiara","Action, Adventure, Fantasy, Magic","TV","26",7.31
1860,"Tokyo Majin Gakuen Kenpucho: Tou","Action, Drama, Fantasy, Horror, Martial Arts, School, Supernatural","TV","14",7.31
3322,"Wagaya no Oinari-sama.","Adventure, Fantasy, Shounen, Supernatural","TV","24",7.31
2333,"Anime Sanjuushi","Adventure, Drama, Historical, Romance","TV","52",7.3
6901,"Battle Spirits: Shounen Gekiha Dan","Action, Game, Shounen","TV","50",7.3
12651,"Danball Senki W","Action, Kids, Mecha","TV","58",7.3
2748,"Dash! Kappei","Comedy, Ecchi, Shounen, Sports","TV","65",7.3
3231,"Gunslinger Girl: Il Teatrino","Action, Drama, Military, Sci-Fi","TV","13",7.3
3298,"Hatenkou Yuugi","Adventure, Comedy, Drama, Fantasy, Romance, Shoujo","TV","10",7.3
31500,"High School Fleet","Action, Military, School","TV","12",7.3
12175,"Koi to Senkyo to Chocolate","Drama, Romance, School","TV","12",7.3
4903,"Kyou no 5 no 2 (TV)","Comedy, Ecchi, School, Seinen","TV","13",7.3
277,"Mahoromatic 2","Comedy, Drama, Ecchi, Military, Romance, Sci-Fi","TV","14",7.3
1017,"Majutsushi Orphen","Action, Adventure, Comedy, Demons, Fantasy, Magic","TV","24",7.3
10397,"Mashiro-iro Symphony: The Color of Lovers","Drama, Harem, Romance, School","TV","12",7.3
16051,"Ro-Kyu-Bu! SS","Comedy, Ecchi, School, Sports","TV","12",7.3
3000,"Taiho Shichau zo: Full Throttle","Action, Comedy, Police, Shounen","TV","23",7.3
